fingerprint,duplicate_lines,file_path,start_line,end_line
ecbd30692fb453953b31a245cb059dd3,6,Rubberduck/RubberduckTests/Inspections/ShadowedDeclarationInspectionTests.cs,2641,2647
ecbd30692fb453953b31a245cb059dd3,6,Rubberduck/RubberduckTests/Inspections/ShadowedDeclarationInspectionTests.cs,2400,2406
ecbd30692fb453953b31a245cb059dd3,6,Rubberduck/RubberduckTests/Inspections/ShadowedDeclarationInspectionTests.cs,2134,2140
ecbd30692fb453953b31a245cb059dd3,6,Rubberduck/RubberduckTests/Inspections/ShadowedDeclarationInspectionTests.cs,1896,1902
ecbd30692fb453953b31a245cb059dd3,6,Rubberduck/RubberduckTests/Inspections/ShadowedDeclarationInspectionTests.cs,1677,1683
ecbd30692fb453953b31a245cb059dd3,6,Rubberduck/RubberduckTests/Inspections/ShadowedDeclarationInspectionTests.cs,1408,1414
ecbd30692fb453953b31a245cb059dd3,6,Rubberduck/RubberduckTests/Inspections/ShadowedDeclarationInspectionTests.cs,1138,1144
ecbd30692fb453953b31a245cb059dd3,6,Rubberduck/RubberduckTests/Inspections/ShadowedDeclarationInspectionTests.cs,867,873
ecbd30692fb453953b31a245cb059dd3,6,Rubberduck/RubberduckTests/Inspections/ShadowedDeclarationInspectionTests.cs,598,604
ecbd30692fb453953b31a245cb059dd3,6,Rubberduck/RubberduckTests/Inspections/ShadowedDeclarationInspectionTests.cs,451,457
ecbd30692fb453953b31a245cb059dd3,6,Rubberduck/RubberduckTests/Inspections/ShadowedDeclarationInspectionTests.cs,355,361
ecbd30692fb453953b31a245cb059dd3,6,Rubberduck/RubberduckTests/Inspections/ShadowedDeclarationInspectionTests.cs,307,313
ecbd30692fb453953b31a245cb059dd3,6,Rubberduck/RubberduckTests/Inspections/ShadowedDeclarationInspectionTests.cs,163,169
ecbd30692fb453953b31a245cb059dd3,6,Rubberduck/RubberduckTests/Inspections/ShadowedDeclarationInspectionTests.cs,106,112
6047cb2499e12016a8b89892d7867e2f,6,Rubberduck/Rubberduck.Parsing/VBA/ReferenceManagement/BoundExpressionVisitor.cs,802,807
6047cb2499e12016a8b89892d7867e2f,6,Rubberduck/Rubberduck.Parsing/VBA/ReferenceManagement/BoundExpressionVisitor.cs,392,397
6047cb2499e12016a8b89892d7867e2f,6,Rubberduck/Rubberduck.Parsing/VBA/ReferenceManagement/BoundExpressionVisitor.cs,361,366
6047cb2499e12016a8b89892d7867e2f,6,Rubberduck/Rubberduck.Parsing/VBA/ReferenceManagement/BoundExpressionVisitor.cs,331,336
6047cb2499e12016a8b89892d7867e2f,6,Rubberduck/Rubberduck.Parsing/VBA/ReferenceManagement/BoundExpressionVisitor.cs,119,124
8bed165315251ee862c69a325030ee95,6,Rubberduck/Rubberduck.Parsing/VBA/ReferenceManagement/BoundExpressionVisitor.cs,947,952
8bed165315251ee862c69a325030ee95,6,Rubberduck/Rubberduck.Parsing/VBA/ReferenceManagement/BoundExpressionVisitor.cs,833,838
8bed165315251ee862c69a325030ee95,6,Rubberduck/Rubberduck.Parsing/VBA/ReferenceManagement/BoundExpressionVisitor.cs,459,464
8bed165315251ee862c69a325030ee95,6,Rubberduck/Rubberduck.Parsing/VBA/ReferenceManagement/BoundExpressionVisitor.cs,230,235
8bed165315251ee862c69a325030ee95,6,Rubberduck/Rubberduck.Parsing/VBA/ReferenceManagement/BoundExpressionVisitor.cs,153,158
92e82ce037e4838bae8e1d6db7193261,6,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,489,497
92e82ce037e4838bae8e1d6db7193261,6,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,287,295
92e82ce037e4838bae8e1d6db7193261,6,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,264,272
92e82ce037e4838bae8e1d6db7193261,6,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,241,249
92e82ce037e4838bae8e1d6db7193261,6,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,210,218
b92f68894d93938f79e6a0e03822f823,6,Rubberduck/Rubberduck.CodeAnalysis/Inspections/Concrete/MissingAnnotationArgumentInspection.cs,48,56
b92f68894d93938f79e6a0e03822f823,6,Rubberduck/Rubberduck.CodeAnalysis/Inspections/Concrete/UnreachableCaseInspection.cs,161,169
b92f68894d93938f79e6a0e03822f823,6,Rubberduck/Rubberduck.CodeAnalysis/Inspections/Concrete/SuperfluousAnnotationArgumentInspection.cs,48,56
d73c44bd99cae988239180947e16ea93,6,Rubberduck/RubberduckTests/Refactoring/ReorderParametersTests.cs,784,791
d73c44bd99cae988239180947e16ea93,6,Rubberduck/RubberduckTests/Refactoring/ReorderParametersTests.cs,728,735
d73c44bd99cae988239180947e16ea93,6,Rubberduck/RubberduckTests/Refactoring/ReorderParametersTests.cs,669,676
d73c44bd99cae988239180947e16ea93,6,Rubberduck/RubberduckTests/Refactoring/ReorderParametersTests.cs,384,391
d73c44bd99cae988239180947e16ea93,6,Rubberduck/RubberduckTests/Refactoring/ReorderParametersTests.cs,165,172
e08cac8766c42dccf94d776c2f156de8,6,Rubberduck/RubberduckTests/VBEditor/ProjectsRepositoryTests.cs,534,541
e08cac8766c42dccf94d776c2f156de8,6,Rubberduck/RubberduckTests/VBEditor/ProjectsRepositoryTests.cs,516,523
6f73e668ca44d62c92f550979303b5f3,6,Rubberduck/RubberduckTests/Grammar/VBAParserTests.cs,105,110
6f73e668ca44d62c92f550979303b5f3,6,Rubberduck/RubberduckTests/Grammar/VBAParserTests.cs,70,75
11ecd8eb87bfe9255ebf824033615511,6,Rubberduck/RubberduckTests/CodeExplorer/CodeExplorerViewModelTests.cs,2318,2326
11ecd8eb87bfe9255ebf824033615511,6,Rubberduck/RubberduckTests/CodeExplorer/CodeExplorerViewModelTests.cs,2278,2286
116da52ca2050182aa5e9465cb4fe125,6,Rubberduck/RubberduckTests/QuickFixes/SpecifyExplicitByRefModifierQuickFixTests.cs,155,162
116da52ca2050182aa5e9465cb4fe125,6,Rubberduck/RubberduckTests/QuickFixes/SpecifyExplicitByRefModifierQuickFixTests.cs,124,131
a5f9c202d422b9e96a8313158ed6beee,6,Rubberduck/RubberduckTests/Refactoring/ChangeFolder/ChangeFolderRefactoringActionTests.cs,103,108
a5f9c202d422b9e96a8313158ed6beee,6,Rubberduck/RubberduckTests/Refactoring/RenameFolder/RenameFolderRefactoringActionTests.cs,104,109
96cac65f5c483cbf44d5662bac27e9d3,6,Rubberduck/RubberduckTests/Rewriter/CodePaneRewriteSessionTests.cs,36,42
96cac65f5c483cbf44d5662bac27e9d3,6,Rubberduck/RubberduckTests/Rewriter/CodePaneRewriteSessionTests.cs,18,24
62b0dbb9ecbc12bb9db2046cdb99525f,6,Rubberduck/Rubberduck.Parsing/VBA/ReferenceManagement/ReferenceRemover.cs,14,22
62b0dbb9ecbc12bb9db2046cdb99525f,6,Rubberduck/Rubberduck.Parsing/VBA/ReferenceManagement/SynchronousReferenceRemover.cs,10,18
4847ab3f35ae387f5db131755b329e18,6,Rubberduck/RubberduckTests/VBEditor/ProjectsRepositoryTests.cs,804,812
4847ab3f35ae387f5db131755b329e18,6,Rubberduck/RubberduckTests/VBEditor/ProjectsRepositoryTests.cs,669,677
2a65a4a6258da87bdd51e8b1b159aa63,6,Rubberduck/RubberduckTests/Inspections/UnassignedVariableUsageInspectionTests.cs,361,368
2a65a4a6258da87bdd51e8b1b159aa63,6,Rubberduck/RubberduckTests/Inspections/UnassignedVariableUsageInspectionTests.cs,344,351
b73aeacf0ddb2859a168cca220121344,6,Rubberduck/RubberduckTests/Inspections/MissingAttributeInspectionTests.cs,389,394
b73aeacf0ddb2859a168cca220121344,6,Rubberduck/RubberduckTests/QuickFixes/AdjustAttributeAnnotationQuickFixTests.cs,44,49
af751c20eaca3568b7c5093ce99e78c7,6,Rubberduck/Rubberduck.Parsing/Symbols/FunctionDeclaration.cs,52,57
af751c20eaca3568b7c5093ce99e78c7,6,Rubberduck/Rubberduck.Parsing/Symbols/PropertyGetDeclaration.cs,72,77
af751c20eaca3568b7c5093ce99e78c7,6,Rubberduck/Rubberduck.Parsing/Symbols/PropertyGetDeclaration.cs,52,57
8846cf81d5c224f9ec4ad91325c4a5f4,6,Rubberduck/RubberduckTests/Symbols/FunctionDeclarationTests.cs,52,63
8846cf81d5c224f9ec4ad91325c4a5f4,6,Rubberduck/RubberduckTests/Symbols/PropertyLetDeclarationTests.cs,52,63
8846cf81d5c224f9ec4ad91325c4a5f4,6,Rubberduck/RubberduckTests/Symbols/SubroutineDeclarationTests.cs,52,63
8846cf81d5c224f9ec4ad91325c4a5f4,6,Rubberduck/RubberduckTests/Symbols/PropertySetDeclarationTests.cs,52,63
8846cf81d5c224f9ec4ad91325c4a5f4,6,Rubberduck/RubberduckTests/Symbols/PropertyGetDeclarationTests.cs,52,63
1f322f70cb7d84333068083aa1e88182,6,Rubberduck/Rubberduck.Core/UI/Controls/FindAllReferencesAction.cs,35,43
1f322f70cb7d84333068083aa1e88182,6,Rubberduck/Rubberduck.Core/UI/Command/ComCommands/ShowParserErrorsCommand.cs,38,46
102dfb7d3943961213c24e083284f215,6,Rubberduck/Rubberduck.Core/UI/SimpleListControl.Designer.cs,11,32
102dfb7d3943961213c24e083284f215,6,Rubberduck/Rubberduck.Core/UI/UnitTesting/TestExplorerWindow.Designer.cs,11,32
102dfb7d3943961213c24e083284f215,6,Rubberduck/Rubberduck.Core/UI/FindSymbol/FindSymbolDialog.Designer.cs,11,32
a1799185c2bba5bca8b0072f74abf59b,6,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,2671,2680
a1799185c2bba5bca8b0072f74abf59b,6,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,2636,2645
a1799185c2bba5bca8b0072f74abf59b,6,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,2565,2574
13f340a64339a5daba7511301f46edc5,6,Rubberduck/RubberduckTests/Inspections/MissingAttributeInspectionTests.cs,59,64
13f340a64339a5daba7511301f46edc5,6,Rubberduck/RubberduckTests/QuickFixes/AdjustAttributeValuesQuickFixTests.cs,16,21
72629a099c75ed2c7f8c0c80f68cb063,6,Rubberduck/RubberduckTests/Refactoring/RemoveParametersTests.cs,1202,1210
72629a099c75ed2c7f8c0c80f68cb063,6,Rubberduck/RubberduckTests/Refactoring/RemoveParametersTests.cs,1166,1174
72629a099c75ed2c7f8c0c80f68cb063,6,Rubberduck/RubberduckTests/Refactoring/RemoveParametersTests.cs,1099,1107
72629a099c75ed2c7f8c0c80f68cb063,6,Rubberduck/RubberduckTests/Refactoring/RemoveParametersTests.cs,949,957
72629a099c75ed2c7f8c0c80f68cb063,6,Rubberduck/RubberduckTests/Refactoring/RemoveParametersTests.cs,889,897
72629a099c75ed2c7f8c0c80f68cb063,6,Rubberduck/RubberduckTests/Refactoring/RemoveParametersTests.cs,862,870
72629a099c75ed2c7f8c0c80f68cb063,6,Rubberduck/RubberduckTests/Refactoring/RemoveParametersTests.cs,825,833
72629a099c75ed2c7f8c0c80f68cb063,6,Rubberduck/RubberduckTests/Refactoring/RemoveParametersTests.cs,594,602
72629a099c75ed2c7f8c0c80f68cb063,6,Rubberduck/RubberduckTests/Refactoring/RemoveParametersTests.cs,558,566
72629a099c75ed2c7f8c0c80f68cb063,6,Rubberduck/RubberduckTests/Refactoring/RemoveParametersTests.cs,525,533
72629a099c75ed2c7f8c0c80f68cb063,6,Rubberduck/RubberduckTests/Refactoring/RemoveParametersTests.cs,496,504
c2f65190e5fac3095ef926013b4036b3,6,Rubberduck/RubberduckTests/Inspections/UnreachableCase/UnreachableCaseInspectionTests.cs,843,848
c2f65190e5fac3095ef926013b4036b3,6,Rubberduck/RubberduckTests/Inspections/UnreachableCase/UnreachableCaseInspectionTests.cs,817,822
c2f65190e5fac3095ef926013b4036b3,6,Rubberduck/RubberduckTests/Inspections/UnreachableCase/UnreachableCaseInspectionTests.cs,794,800
0521eef999b08b612cb6ef7befd83649,6,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,1997,2006
0521eef999b08b612cb6ef7befd83649,6,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,1960,1969
0521eef999b08b612cb6ef7befd83649,6,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,1924,1933
0521eef999b08b612cb6ef7befd83649,6,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,1894,1903
0521eef999b08b612cb6ef7befd83649,6,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,1864,1873
0521eef999b08b612cb6ef7befd83649,6,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,1834,1843
0521eef999b08b612cb6ef7befd83649,6,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,1804,1813
0521eef999b08b612cb6ef7befd83649,6,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,1774,1783
0521eef999b08b612cb6ef7befd83649,6,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,1744,1753
0521eef999b08b612cb6ef7befd83649,6,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,1714,1723
0521eef999b08b612cb6ef7befd83649,6,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,1679,1688
0521eef999b08b612cb6ef7befd83649,6,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,1607,1616
605b09549ea6e0c7e41b13ad7ca78d8b,6,Rubberduck/RubberduckTests/Refactoring/ChangeFolder/ChangeFolderRefactoringActionTests.cs,49,54
605b09549ea6e0c7e41b13ad7ca78d8b,6,Rubberduck/RubberduckTests/Refactoring/RenameFolder/RenameFolderRefactoringActionTests.cs,50,55
605b09549ea6e0c7e41b13ad7ca78d8b,6,Rubberduck/RubberduckTests/Refactoring/MoveFolders/MoveContainingFolderRefactoringTests.cs,87,92
605b09549ea6e0c7e41b13ad7ca78d8b,6,Rubberduck/RubberduckTests/Refactoring/MoveFolders/MoveFolderRefactoringActionTests.cs,84,89
605b09549ea6e0c7e41b13ad7ca78d8b,6,Rubberduck/RubberduckTests/Refactoring/MoveToFolder/MoveToFolderRefactoringTests.cs,53,58
605b09549ea6e0c7e41b13ad7ca78d8b,6,Rubberduck/RubberduckTests/Refactoring/MoveToFolder/MoveToFolderRefactoringActionTests.cs,47,52
92f29286a74db278c11d9063aa4f258c,6,Rubberduck/Rubberduck.Main/ComClientLibrary/UnitTesting/Fakes/Rnd.cs,16,24
92f29286a74db278c11d9063aa4f258c,6,Rubberduck/Rubberduck.Main/ComClientLibrary/UnitTesting/Fakes/Timer.cs,16,24
7d225be5d1e7dc5bfc00c1ff4592c5dd,6,Rubberduck/RubberduckTests/Inspections/ShadowedDeclarationInspectionTests.cs,4736,4742
7d225be5d1e7dc5bfc00c1ff4592c5dd,6,Rubberduck/RubberduckTests/Inspections/ShadowedDeclarationInspectionTests.cs,4562,4568
7d225be5d1e7dc5bfc00c1ff4592c5dd,6,Rubberduck/RubberduckTests/Inspections/ShadowedDeclarationInspectionTests.cs,4295,4301
7d225be5d1e7dc5bfc00c1ff4592c5dd,6,Rubberduck/RubberduckTests/Inspections/ShadowedDeclarationInspectionTests.cs,4038,4044
7d225be5d1e7dc5bfc00c1ff4592c5dd,6,Rubberduck/RubberduckTests/Inspections/ShadowedDeclarationInspectionTests.cs,3862,3868
7d225be5d1e7dc5bfc00c1ff4592c5dd,6,Rubberduck/RubberduckTests/Inspections/ShadowedDeclarationInspectionTests.cs,3524,3530
7d225be5d1e7dc5bfc00c1ff4592c5dd,6,Rubberduck/RubberduckTests/Inspections/ShadowedDeclarationInspectionTests.cs,2830,2836
7d225be5d1e7dc5bfc00c1ff4592c5dd,6,Rubberduck/RubberduckTests/Inspections/ShadowedDeclarationInspectionTests.cs,2325,2331
7d225be5d1e7dc5bfc00c1ff4592c5dd,6,Rubberduck/RubberduckTests/Inspections/ShadowedDeclarationInspectionTests.cs,1822,1828
b737399f32cc348b634cc4b832259328,6,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,3133,3141
b737399f32cc348b634cc4b832259328,6,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,3111,3119
b737399f32cc348b634cc4b832259328,6,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,3089,3097
b737399f32cc348b634cc4b832259328,6,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,3067,3075
b737399f32cc348b634cc4b832259328,6,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,3045,3053
d1f16060dfef2457d0037da83805ce23,6,Rubberduck/RubberduckTests/Inspections/ExcelMemberMayReturnNothingInspectionTests.cs,360,368
d1f16060dfef2457d0037da83805ce23,6,Rubberduck/RubberduckTests/Inspections/ExcelMemberMayReturnNothingInspectionTests.cs,39,46
a4e2ad61a5ccbef7cd20ace87eef7e2e,6,Rubberduck/RubberduckTests/Grammar/VBAParserTests.cs,3310,3318
a4e2ad61a5ccbef7cd20ace87eef7e2e,6,Rubberduck/RubberduckTests/Grammar/VBAParserTests.cs,3279,3287
85b2a896e357316f5085ad30d93368d8,6,Rubberduck/RubberduckTests/Inspections/UseMeaningfulNameInspectionTests.cs,100,108
85b2a896e357316f5085ad30d93368d8,6,Rubberduck/RubberduckTests/Inspections/UseMeaningfulNameInspectionTests.cs,89,97
38074af3e2f8a96e5bc6d695cff290b0,6,Rubberduck/RubberduckTests/Rewriter/SelectionRecovererTests.cs,228,235
38074af3e2f8a96e5bc6d695cff290b0,6,Rubberduck/RubberduckTests/Rewriter/SelectionRecovererTests.cs,205,212
38074af3e2f8a96e5bc6d695cff290b0,6,Rubberduck/RubberduckTests/Rewriter/SelectionRecovererTests.cs,184,191
2b02daf42c61f937fcd70cc31f6a7614,6,Rubberduck/RubberduckTests/Refactoring/RemoveParametersTests.cs,1144,1152
2b02daf42c61f937fcd70cc31f6a7614,6,Rubberduck/RubberduckTests/Refactoring/RemoveParametersTests.cs,280,288
2b02daf42c61f937fcd70cc31f6a7614,6,Rubberduck/RubberduckTests/Refactoring/RemoveParametersTests.cs,253,261
f2064ebb21b546493487094e9317789d,6,Rubberduck/RubberduckTests/QuickFixes/IntroduceLocalVariableQuickFixTests.cs,106,112
f2064ebb21b546493487094e9317789d,6,Rubberduck/RubberduckTests/QuickFixes/IntroduceLocalVariableQuickFixTests.cs,77,83
f2064ebb21b546493487094e9317789d,6,Rubberduck/RubberduckTests/QuickFixes/IntroduceLocalVariableQuickFixTests.cs,19,25
ff6d8d48ac26ada1a5a61b470cb45408,6,Rubberduck/RubberduckTests/Commands/FindAllImplementationsTests.cs,361,366
ff6d8d48ac26ada1a5a61b470cb45408,6,Rubberduck/RubberduckTests/Commands/FindAllReferencesTests.cs,533,538
896ec1eab9103f74d44d01f6ab1b7785,6,Rubberduck/RubberduckTests/Refactoring/EncapsulateField/EncapsulateFieldValidatorTests.cs,350,359
896ec1eab9103f74d44d01f6ab1b7785,6,Rubberduck/RubberduckTests/Refactoring/EncapsulateField/EncapsulateFieldValidatorTests.cs,233,242
07fad51c0651a3439608e4eabac343d3,6,Rubberduck/RubberduckTests/VBEditor/ProjectsRepositoryTests.cs,639,645
07fad51c0651a3439608e4eabac343d3,6,Rubberduck/RubberduckTests/VBEditor/ProjectsRepositoryTests.cs,620,626
07fad51c0651a3439608e4eabac343d3,6,Rubberduck/RubberduckTests/VBEditor/ProjectsRepositoryTests.cs,595,601
07fad51c0651a3439608e4eabac343d3,6,Rubberduck/RubberduckTests/VBEditor/ProjectsRepositoryTests.cs,566,572
07fad51c0651a3439608e4eabac343d3,6,Rubberduck/RubberduckTests/VBEditor/ProjectsRepositoryTests.cs,498,504
07fad51c0651a3439608e4eabac343d3,6,Rubberduck/RubberduckTests/VBEditor/ProjectsRepositoryTests.cs,479,485
07fad51c0651a3439608e4eabac343d3,6,Rubberduck/RubberduckTests/VBEditor/ProjectsRepositoryTests.cs,455,461
07fad51c0651a3439608e4eabac343d3,6,Rubberduck/RubberduckTests/VBEditor/ProjectsRepositoryTests.cs,436,442
07fad51c0651a3439608e4eabac343d3,6,Rubberduck/RubberduckTests/VBEditor/ProjectsRepositoryTests.cs,391,397
07fad51c0651a3439608e4eabac343d3,6,Rubberduck/RubberduckTests/VBEditor/ProjectsRepositoryTests.cs,151,157
45d5084a4dac7a71db5a14b9132a3a05,6,Rubberduck/RubberduckTests/Inspections/IndexedUnboundDefaultMemberAccessInspectionTests.cs,93,99
45d5084a4dac7a71db5a14b9132a3a05,6,Rubberduck/RubberduckTests/Inspections/IndexedUnboundDefaultMemberAccessInspectionTests.cs,59,65
45d5084a4dac7a71db5a14b9132a3a05,6,Rubberduck/RubberduckTests/Inspections/IndexedRecursiveDefaultMemberAccessInspectionTests.cs,59,65
45d5084a4dac7a71db5a14b9132a3a05,6,Rubberduck/RubberduckTests/Inspections/UseOfUnboundBangNotationInspectionTests.cs,126,132
45d5084a4dac7a71db5a14b9132a3a05,6,Rubberduck/RubberduckTests/Inspections/UseOfUnboundBangNotationInspectionTests.cs,95,101
45d5084a4dac7a71db5a14b9132a3a05,6,Rubberduck/RubberduckTests/Inspections/IndexedDefaultMemberAccessInspectionTests.cs,93,99
21d9ab6902dc35324c5f00b144260c93,6,Rubberduck/RubberduckTests/Refactoring/PromoteToParameterTests.cs,154,162
21d9ab6902dc35324c5f00b144260c93,6,Rubberduck/RubberduckTests/Refactoring/PromoteToParameterTests.cs,127,135
dc2ce63cb80c2ad786fb99bf7d121c77,6,Rubberduck/RubberduckTests/SmartIndenter/LineContinuationTests.cs,702,710
dc2ce63cb80c2ad786fb99bf7d121c77,6,Rubberduck/RubberduckTests/SmartIndenter/LineContinuationTests.cs,616,624
2876ecda2f1f1fe8601510c5e4e6f6fb,6,Rubberduck/RubberduckTests/Preprocessing/VBAPreprocessorVisitorTests.cs,1020,1027
2876ecda2f1f1fe8601510c5e4e6f6fb,6,Rubberduck/RubberduckTests/Preprocessing/VBAPreprocessorVisitorTests.cs,1001,1008
1053efc89f9d126696717ae57448c245,6,Rubberduck/RubberduckTests/Inspections/IsMissingOnInappropriateArgumentInspectionTests.cs,52,57
1053efc89f9d126696717ae57448c245,6,Rubberduck/RubberduckTests/QuickFixes/IsMissingOnInappropriateArgumentQuickFixTests.cs,66,71
9bc454dccd55625c7cbf1ee24c2a0737,6,Rubberduck/RubberduckTests/Inspections/SetAssignmentWithIncompatibleObjectTypeInspectionTests.cs,275,281
9bc454dccd55625c7cbf1ee24c2a0737,6,Rubberduck/RubberduckTests/Inspections/SetAssignmentWithIncompatibleObjectTypeInspectionTests.cs,240,246
9bc454dccd55625c7cbf1ee24c2a0737,6,Rubberduck/RubberduckTests/Inspections/SetAssignmentWithIncompatibleObjectTypeInspectionTests.cs,109,115
9bc454dccd55625c7cbf1ee24c2a0737,6,Rubberduck/RubberduckTests/Inspections/SetAssignmentWithIncompatibleObjectTypeInspectionTests.cs,74,80
9bc454dccd55625c7cbf1ee24c2a0737,6,Rubberduck/RubberduckTests/Inspections/SetAssignmentWithIncompatibleObjectTypeInspectionTests.cs,32,38
9c3a7624fe763afce69b8aa5bcd1e740,6,Rubberduck/RubberduckTests/Inspections/SetAssignmentWithIncompatibleObjectTypeInspectionTests.cs,463,468
9c3a7624fe763afce69b8aa5bcd1e740,6,Rubberduck/RubberduckTests/Inspections/SetAssignmentWithIncompatibleObjectTypeInspectionTests.cs,371,376
155a8213ffe17960f946d809d0227b59,6,Rubberduck/RubberduckTests/VBEditor/ComSafeTests.cs,147,155
155a8213ffe17960f946d809d0227b59,6,Rubberduck/RubberduckTests/VBEditor/ComSafeTests.cs,130,138
b78d56c8ddd6ae9586cc303fd269b93d,6,Rubberduck/Rubberduck.Refactorings/ReorderParameters/ReorderParameterRefactoringAction.cs,69,76
b78d56c8ddd6ae9586cc303fd269b93d,6,Rubberduck/Rubberduck.Refactorings/RemoveParameters/RemoveParameterRefactoringAction.cs,58,65
64e06a334de9aaad9e0f3f4f6b751a88,6,Rubberduck/RubberduckTests/Inspections/SuspiciousPredeclaredInstanceAccessInspectionTests.cs,76,83
64e06a334de9aaad9e0f3f4f6b751a88,6,Rubberduck/RubberduckTests/Inspections/SuspiciousPredeclaredInstanceAccessInspectionTests.cs,28,35
70c2051736261f90b71eaa274d8ea205,6,Rubberduck/RubberduckTests/PostProcessing/AttributesUpdaterTests.cs,772,777
70c2051736261f90b71eaa274d8ea205,6,Rubberduck/RubberduckTests/PostProcessing/AttributesUpdaterTests.cs,567,572
7b5555905b26e26bbbcd7c95968c6f91,6,Rubberduck/RubberduckTests/Inspections/UnhandledOnErrorResumeNextInspectionTest.cs,70,78
7b5555905b26e26bbbcd7c95968c6f91,6,Rubberduck/RubberduckTests/Inspections/UnhandledOnErrorResumeNextInspectionTest.cs,56,64
599d604ec2f03b711e9ca41248db25e2,6,Rubberduck/RubberduckTests/Refactoring/DeleteDeclarations/DeleteModuleElements/DeleteDeclarationsMemberTests.cs,152,159
599d604ec2f03b711e9ca41248db25e2,6,Rubberduck/RubberduckTests/Refactoring/DeleteDeclarations/DeleteModuleElements/DeleteDeclarationsMemberTests.cs,67,74
e58e907c85247c478d23ae1ca60901c7,6,Rubberduck/RubberduckTests/Inspections/SuspiciousLetAssignmentInspectionTests.cs,68,73
e58e907c85247c478d23ae1ca60901c7,6,Rubberduck/RubberduckTests/Inspections/SuspiciousLetAssignmentInspectionTests.cs,14,19
be075ed159a3875a131fa8d72c1e1e39,6,Rubberduck/RubberduckTests/Grammar/VBAParserTests.cs,947,955
be075ed159a3875a131fa8d72c1e1e39,6,Rubberduck/RubberduckTests/Grammar/VBAParserTests.cs,840,849
2832e77de88fe8e4da8ef63dac176d0a,6,Rubberduck/RubberduckTestsCodeAnalysis/InspectionXmlDocAnalyzerTests.cs,290,299
2832e77de88fe8e4da8ef63dac176d0a,6,Rubberduck/RubberduckTestsCodeAnalysis/InspectionXmlDocAnalyzerTests.cs,263,272
96727404a6b8659f02cc41949302b3d3,6,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,848,853
96727404a6b8659f02cc41949302b3d3,6,Rubberduck/RubberduckTests/Grammar/ResolverTests.cs,692,697
56cd6e38749fc928655d0027593b9bfc,6,Rubberduck/RubberduckTests/Refactoring/RemoveParametersTests.cs,1155,1161
56cd6e38749fc928655d0027593b9bfc,6,Rubberduck/RubberduckTests/Refactoring/RemoveParametersTests.cs,1110,1116
9ecfb2531889bd640a394877cc3db9cc,6,Rubberduck/RubberduckTests/Refactoring/DeleteDeclarations/DeleteModuleElements/DeleteDeclarationsPropertyMembersTests.cs,181,186
9ecfb2531889bd640a394877cc3db9cc,6,Rubberduck/RubberduckTests/Refactoring/DeleteDeclarations/DeleteModuleElements/DeleteDeclarationsPropertyMembersTests.cs,35,40
e26c54236f2f0eadbaf5ca917cc3316f,6,Rubberduck/RubberduckTests/Refactoring/ModifyUserDefinedType/ModifyUserDefinedTypeRefactoringActionTests.cs,105,110
e26c54236f2f0eadbaf5ca917cc3316f,6,Rubberduck/RubberduckTests/Refactoring/ModifyUserDefinedType/ModifyUserDefinedTypeRefactoringActionTests.cs,72,77
87a5a5256668731d79c6ca499bcc1a53,6,Rubberduck/RubberduckTests/Refactoring/DeleteDeclarations/DeleteProcedureScopeElements/DeleteDeclarationsLocalsUnterminatedBlockContextTests.cs,37,43
87a5a5256668731d79c6ca499bcc1a53,6,Rubberduck/RubberduckTests/Refactoring/DeleteDeclarations/DeleteProcedureScopeElements/DeleteDeclarationsLocalMultipleDeleteGroupsTests.cs,38,44
87a5a5256668731d79c6ca499bcc1a53,6,Rubberduck/RubberduckTests/Refactoring/DeleteDeclarations/DeleteProcedureScopeElements/DeleteDeclarationsLocalVariablesAndConstantsTests.cs,948,954
